,qid,query
20,104861, interior concrete flooring home improvement polished concrete stained concrete flooring options durability cost industrial modern design acid stain epoxy sealants contractors resurfacing maintenance radiant heating 
21,833860, popular food in switzerland swiss cuisine swiss cheese fondue raclette r sti chocolate swiss food traditions alpine cuisine regional dishes bircherm esli z rcher geschnetzeltes swiss food festivals swiss restaurants travel to switzerland 
22,207786, warm blooded sharks thermoregulation fish physiology marine biology shark species endothermic metabolism body temperature ocean ecosystems predator prey relationships adaptations mako sharks white sharks salmon sharks evolution 
23,1132213, hold bow pose in yoga yoga poses backbends dhanurasana yoga for flexibility yoga for strength breathing techniques yoga instructions alignment yoga practice variations modifications back pain core work mindfulness 
24,1114819, durable medical equipment dme healthcare medicare medical supplies walkers wheelchairs hospital beds oxygen equipment nebulizers commode chairs patient lifts blood sugar monitors cpap reimbursement insurance coverage 
25,183378, exons biology genetics dna rna introns protein synthesis transcription translation mutations gene expression cellular processes molecular biology splicing alternative splicing 
26,1106007, define visceral anatomy organs visceral pain visceral fat autonomic nervous system physiology medical terminology sensory receptors smooth muscle internal body cavities peritoneal pleural 
27,1124210, tracheids xylem plant anatomy vascular plants water transport transpiration plant structure botany lignin secondary cell walls plant development stems roots plant evolution gymnosperms angiosperms 
28,287683, liberty ships world war 2 brunswick georgia maritime history shipbuilding american industry merchant marine wartime production historical sites museums atlantic convoys military history u boats 
29,490595, rsa encryption cryptography public key cryptography asymmetric encryption computer security security protocols secure communication prime factorization modulus algorithms mathematics digital signatures key exchange ssl tls 
30,1103812, commonwealth of independent states cis former soviet union russia ukraine belarus geopolitics post soviet states international relations regional cooperation treaties economic integration eurasian union cold war political history 
31,87181, left ventricular hypertrophy lvh hypertension high blood pressure cardiac disease aortic stenosis heart failure cardiomyopathy risk factors symptoms diagnosis echocardiogram treatment medications lifestyle changes 
32,443396, lps laws loss prevention retail security shrinkage theft surveillance employee training investigations shoplifting retail crime risk management business operations store policies law enforcement cooperation 
33,87452, military suicide ptsd mental health veterans trauma deployment combat stress depression crisis intervention suicide prevention psychological support hotline veterans affairs military culture stigma 
34,855410, theraderm skin conditions topical medication dermatology eczema psoriasis corticosteroids side effects prescriptions itching inflammation allergic reactions skin care 
35,1114646, famvir famciclovir antiviral medication herpes shingles chickenpox cold sores genital herpes side effects dosage prescriptions viral infections 
36,19335, anthropological definition of environment anthropology culture human ecology human adaptation social systems climate geography resources cultural ecology symbolic relationships ethnography sustainability indigeneity subsistence patterns 
37,47923, axon terminal synaptic knob neurons neurotransmitters synapses action potentials nervous system anatomy signal transmission brain neurobiology vesicles synaptic cleft 
38,405717, cdg airport paris france travel charles de gaulle transportation flights airport codes international travel location airport services public transportation 
39,182539, monotonic function mathematics calculus increasing function decreasing function real analysis derivatives graphs inequalities intervals continuity 
40,1113437, spruce trees conifers evergreen needles cones lumber wood pulp landscaping habitat wildlife forestry taxonomy identification 
41,1129237, hydrogen boiling point liquefaction element temperature periodic table kelvin chemistry phase changes thermodynamics states of matter 
42,146187, mcdouble double cheeseburger mcdonalds fast food nutrition facts menu items calories ingredients burger comparison sandwich meat cheese 
